0.10296,,
0.10382,,
0.10071,,
0.087,,
0.10331,,Total:
0.08986,,1197.01443
0.09685,,
0.10164,,Media:
0.10476,,99.7512025
0.13701,,
0.09126,,
0.0984,,Desvio Padraﬁo:
0.12037,,0.29099151691513
0.1031,,
0.11165,,
0.09022,,
0.09076,,
0.13649,,
0.09121,,
0.09355,,
0.10424,,
0.10551,,
0.1045,,
0.08508,,
0.10345,,
0.08806,,
0.10832,,
0.10292,,
0.12087,,
0.10188,,
0.12537,,
0.10927,,
0.11975,,
0.1416,,
0.17971,,
0.11905,,
0.09038,,
0.09838,,
0.12033,,
0.10485,,
0.12739,,
0.11258,,
0.10376,,
0.10215,,
0.10792,,
0.11462,,
0.14491,,
0.12161,,
0.12953,,
0.11703,,
0.11731,,
0.10163,,
0.09405,,
0.10993,,
0.10587,,
0.10368,,
0.10789,,
0.11041,,
0.11073,,
0.0962,,
0.13342,,
0.12621,,
0.12623,,
0.1047,,
0.10621,,
0.10615,,
0.10117,,
0.12588,,
0.11776,,
0.10626,,
0.11787,,
0.1071,,
0.11386,,
0.11733,,
0.10688,,
0.13237,,
0.09963,,
0.11185,,
0.11018,,
0.10226,,
0.117,,
0.10867,,
0.09866,,
0.09405,,
0.09993,,
0.09804,,
0.09263,,
0.09149,,
0.10253,,
0.10015,,
0.10004,,
0.0988,,
0.09695,,
0.08044,,
0.10843,,
0.09945,,
0.09039,,
0.10858,,
0.10501,,
0.11434,,
0.09326,,
0.08583,,
0.10793,,
0.09183,,
0.08802,,
0.10088,,
0.08118,,
0.09446,,
0.0897,,
0.08972,,
0.11915,,
0.09985,,
0.0976,,
0.09715,,
0.09683,,
0.10611,,
0.10204,,
0.0916,,
0.09792,,
0.11314,,
0.12959,,
0.09478,,
0.12115,,
0.11134,,
0.11284,,
0.10007,,
0.10779,,
0.11579,,
0.09125,,
0.08977,,
0.1157,,
0.1086,,
0.09949,,
0.10255,,
0.11962,,
0.10149,,
0.10787,,
0.11955,,
0.1302,,
0.1767,,
0.0941,,
0.09382,,
0.09529,,
0.11027,,
0.11957,,
0.11511,,
0.10998,,
0.11181,,
0.0997,,
0.09239,,
0.09128,,
0.10689,,
0.09736,,
0.09114,,
0.09714,,
0.11077,,
0.19145,,
0.09083,,
0.09138,,
0.09801,,
0.09226,,
0.09378,,
0.12016,,
0.10125,,
0.0871,,
0.10259,,
0.09008,,
0.11077,,
0.10059,,
0.1251,,
0.08767,,
0.08982,,
0.10046,,
0.08772,,
0.10145,,
0.0996,,
0.09795,,
0.10944,,
0.09214,,
0.10748,,
0.11176,,
0.10606,,
0.10751,,
0.10972,,
0.09553,,
0.09872,,
0.12233,,
0.11508,,
0.12258,,
0.12968,,
0.09788,,
0.10429,,
0.12919,,
0.1066,,
0.13512,,
0.13263,,
0.09307,,
0.12845,,
0.11227,,
0.11465,,
0.10942,,
0.11903,,
0.10126,,
0.10138,,
0.09327,,
0.09036,,
0.10117,,
0.10147,,
0.1012,,
0.10539,,
0.09701,,
0.08958,,
0.1017,,
0.11804,,
0.1009,,
0.12307,,
0.08694,,
0.09599,,
0.0976,,
0.09614,,
0.10155,,
0.10444,,
0.11494,,
0.09081,,
0.09576,,
0.10312,,
0.08251,,
0.10257,,
0.0892,,
0.08681,,
0.08786,,
0.09687,,
0.10226,,
0.09934,,
0.08704,,
0.0794,,
0.09621,,
0.10399,,
0.08965,,
0.10003,,
0.09977,,
0.09275,,
0.08654,,
0.10082,,
0.09129,,
0.09505,,
0.09743,,
0.097,,
0.10182,,
0.0985,,
0.09707,,
0.11843,,
0.09838,,
0.10175,,
0.09682,,
0.1006,,
0.1028,,
0.09722,,
0.11982,,
0.1393,,
0.0932,,
0.09512,,
0.10049,,
0.1023,,
0.09316,,
0.09373,,
0.10314,,
0.10391,,
0.09349,,
0.09541,,
0.09734,,
0.09811,,
0.12467,,
0.10877,,
0.08599,,
0.09152,,
0.10387,,
0.12631,,
0.1088,,
0.10401,,
0.08659,,
0.08935,,
0.13192,,
0.10268,,
0.10371,,
0.09736,,
0.10471,,
0.09311,,
0.12362,,
0.11157,,
0.10852,,
0.10879,,
0.09412,,
0.09667,,
0.09018,,
0.09855,,
0.11136,,
0.10471,,
0.08956,,
0.09455,,
0.09946,,
0.10805,,
0.09782,,
0.09356,,
0.10174,,
0.08908,,
0.10576,,
0.11301,,
0.10768,,
0.10039,,
0.11021,,
0.09458,,
0.09881,,
0.10637,,
0.08998,,
0.08845,,
0.09056,,
0.08859,,
0.10223,,
0.08924,,
0.09626,,
0.09825,,
0.09938,,
0.09821,,
0.10763,,
0.1045,,
0.10405,,
0.10988,,
0.09072,,
0.09762,,
0.08902,,
0.08476,,
0.10776,,
0.1025,,
0.12871,,
0.10575,,
0.09209,,
0.09555,,
0.09181,,
0.08985,,
0.09296,,
0.09386,,
0.08964,,
0.09684,,
0.09526,,
0.09805,,
0.09896,,
0.09446,,
0.10393,,
0.12454,,
0.12779,,
0.11687,,
0.12212,,
0.10925,,
0.11035,,
0.10846,,
0.13554,,
0.12363,,
0.10931,,
0.14393,,
0.11586,,
0.10724,,
0.37671,,
0.13478,,
0.21531,,
0.0964,,
0.10603,,
0.09818,,
0.28104,,
0.41857,,
0.40059,,
0.1424,,
0.14344,,
0.10352,,
0.09636,,
0.09685,,
0.15429,,
0.24128,,
0.2236,,
0.1533,,
0.16009,,
0.09319,,
0.10399,,
0.09013,,
0.12051,,
0.11078,,
0.12613,,
0.10935,,
0.11079,,
0.12396,,
0.10174,,
0.09533,,
0.11775,,
0.10035,,
0.10388,,
0.10694,,
0.10038,,
0.11035,,
0.10046,,
0.09311,,
0.11142,,
0.10157,,
0.08273,,
0.08877,,
0.10168,,
0.10278,,
0.1011,,
0.11401,,
0.09661,,
0.11348,,
0.10105,,
0.08776,,
0.10221,,
0.09537,,
0.09406,,
0.10529,,
0.10359,,
0.08852,,
0.12149,,
0.0925,,
0.10829,,
0.1033,,
0.11577,,
0.09874,,
0.09483,,
0.09993,,
0.10193,,
0.10596,,
0.11825,,
0.11056,,
0.08191,,
0.11097,,
0.08235,,
0.09682,,
0.11769,,
0.08619,,
0.08701,,
0.10224,,
0.08819,,
0.08545,,
0.09173,,
0.10964,,
0.10574,,
0.08981,,
0.11509,,
0.09206,,
0.0866,,
0.09796,,
0.09353,,
0.09997,,
0.10886,,
0.10165,,
0.10521,,
0.10169,,
0.09963,,
0.1288,,
1.56404,,
0.10912,,
0.08013,,
0.08946,,
0.08913,,
0.0852,,
0.09126,,
0.0945,,
0.09168,,
0.08489,,
0.08505,,
0.08515,,
0.0934,,
0.09638,,
0.10391,,
0.09211,,
0.08598,,
0.08672,,
0.08079,,
0.09084,,
0.08232,,
0.08019,,
0.0886,,
0.08324,,
0.08049,,
0.09128,,
0.08117,,
0.09298,,
0.08438,,
0.08502,,
0.09853,,
0.11786,,
0.11439,,
0.104,,
0.09134,,
0.0938,,
0.11925,,
0.09494,,
0.11308,,
0.09429,,
0.09747,,
0.08742,,
0.11715,,
0.09831,,
0.0927,,
0.11041,,
0.09936,,
0.10227,,
0.10898,,
0.11658,,
0.09558,,
0.08866,,
0.07832,,
0.08979,,
0.08943,,
0.1008,,
0.09308,,
0.20355,,
0.10619,,
0.10056,,
0.09644,,
0.0988,,
0.09225,,
0.08401,,
0.09915,,
0.09663,,
0.09917,,
0.09121,,
0.10423,,
0.09379,,
0.11221,,
0.10115,,
0.10395,,
0.10509,,
0.09377,,
0.09486,,
0.09933,,
0.10818,,
0.09486,,
0.11455,,
0.08393,,
0.09203,,
0.1133,,
0.10795,,
0.09548,,
0.09872,,
0.09043,,
0.0864,,
0.10545,,
0.10039,,
0.09309,,
0.08956,,
0.08234,,
0.08954,,
0.08557,,
0.09923,,
0.08251,,
0.0935,,
0.09781,,
0.08346,,
0.0919,,
0.10823,,
0.09077,,
0.08999,,
0.09894,,
0.08115,,
0.08562,,
0.10813,,
0.11145,,
0.10415,,
0.10897,,
0.08823,,
0.10996,,
0.10099,,
0.09608,,
0.09732,,
0.09381,,
0.08761,,
0.09513,,
0.09542,,
0.09213,,
0.09275,,
0.14142,,
0.09973,,
0.08862,,
0.10333,,
0.10749,,
0.08975,,
0.08413,,
0.09425,,
0.09446,,
0.08677,,
0.11473,,
0.0953,,
0.09531,,
0.083,,
0.09855,,
0.09872,,
0.10357,,
0.10071,,
0.08908,,
0.11231,,
0.10992,,
0.16199,,
0.2006,,
0.09276,,
0.09605,,
0.08863,,
0.10151,,
0.10578,,
0.09326,,
0.09183,,
0.10054,,
0.09041,,
0.11174,,
0.0927,,
0.08689,,
0.09541,,
0.10613,,
0.09995,,
0.10055,,
0.09077,,
0.0981,,
0.09275,,
0.11248,,
0.11554,,
0.09553,,
0.09761,,
0.10082,,
0.11808,,
0.10161,,
0.10309,,
0.09242,,
0.10027,,
0.09674,,
0.09229,,
0.1049,,
0.10807,,
0.1011,,
0.09742,,
0.09041,,
0.09465,,
0.11078,,
0.09321,,
0.11048,,
0.08713,,
0.08518,,
0.0802,,
0.09384,,
0.09932,,
0.08584,,
0.09396,,
0.09355,,
0.09747,,
0.1064,,
0.0967,,
0.11273,,
0.09369,,
0.08851,,
0.11557,,
0.08628,,
0.11058,,
0.08582,,
0.10912,,
0.08714,,
0.08607,,
0.10167,,
0.08535,,
0.0902,,
0.09469,,
0.10271,,
0.09246,,
0.09426,,
0.09147,,
0.09464,,
0.08988,,
0.10322,,
0.09398,,
0.0977,,
0.11099,,
0.104,,
0.09705,,
0.09918,,
0.09623,,
0.08709,,
0.10277,,
0.10229,,
0.10965,,
0.10396,,
0.09043,,
0.10064,,
0.10963,,
0.09075,,
0.10542,,
0.09618,,
0.1117,,
0.09567,,
0.09423,,
0.10493,,
0.10715,,
0.10397,,
0.09782,,
0.09914,,
0.08552,,
0.08279,,
0.08759,,
0.08701,,
0.10272,,
0.0896,,
0.088,,
0.11069,,
0.0978,,
0.14727,,
0.11189,,
0.16064,,
0.11946,,
0.09728,,
0.0991,,
0.08996,,
0.10414,,
0.10447,,
0.09292,,
0.09737,,
0.10629,,
0.09296,,
0.10101,,
0.09838,,
0.09351,,
0.09779,,
0.11084,,
0.09269,,
0.09694,,
0.09383,,
0.10681,,
0.09552,,
0.11371,,
0.09762,,
0.09277,,
0.10352,,
0.095,,
0.09483,,
0.10723,,
0.09548,,
0.08324,,
0.08901,,
0.10963,,
0.11673,,
0.09873,,
0.09123,,
0.10022,,
0.10118,,
0.10669,,
0.09134,,
0.10618,,
0.11251,,
0.10114,,
0.08727,,
0.11025,,
0.10494,,
0.11223,,
0.10246,,
0.08874,,
0.09459,,
0.10751,,
0.11592,,
0.08091,,
0.09128,,
0.09575,,
0.10767,,
0.1124,,
0.10705,,
0.10882,,
0.1114,,
0.08915,,
0.09422,,
0.10669,,
0.08661,,
0.1078,,
0.09814,,
0.0878,,
0.09827,,
0.114,,
0.13596,,
0.10765,,
0.09227,,
0.0966,,
0.11216,,
0.11117,,
0.12412,,
0.09405,,
0.10829,,
0.10723,,
0.11007,,
0.09784,,
0.11785,,
0.08457,,
0.11749,,
0.09482,,
0.09473,,
0.10447,,
0.09607,,
0.08162,,
0.09245,,
0.08858,,
0.10884,,
0.09638,,
0.0956,,
0.08746,,
0.08857,,
0.09887,,
0.10109,,
0.11496,,
0.10841,,
0.0919,,
0.11175,,
0.09173,,
0.09137,,
0.0979,,
0.10193,,
0.11801,,
0.09706,,
0.09229,,
0.1056,,
0.09349,,
0.11328,,
0.09882,,
0.11525,,
0.09482,,
0.11035,,
0.10228,,
0.08376,,
0.12093,,
0.11098,,
0.10238,,
0.10113,,
0.09509,,
0.09546,,
0.09958,,
0.08783,,
0.09325,,
0.10397,,
0.09623,,
0.11767,,
0.10608,,
0.11038,,
0.10634,,
0.09956,,
0.10423,,
0.09879,,
0.09536,,
0.10883,,
0.08846,,
0.08747,,
0.09114,,
0.09981,,
0.10183,,
0.0975,,
0.08628,,
0.09779,,
0.10442,,
0.10643,,
0.09848,,
0.081,,
0.08314,,
0.08327,,
0.10481,,
0.09022,,
0.09946,,
0.12178,,
0.13289,,
0.10099,,
0.09156,,
0.09525,,
0.10148,,
0.10348,,
0.11089,,
0.09011,,
0.10146,,
0.11983,,
0.08519,,
0.0888,,
0.10239,,
0.1058,,
0.09151,,
0.12021,,
0.14605,,
0.12542,,
0.1101,,
0.18398,,
0.11844,,
0.11797,,
0.13618,,
0.21109,,
0.2331,,
0.24461,,
0.14042,,
0.12259,,
0.11614,,
0.11879,,
0.14457,,
0.11874,,
0.08757,,
0.14725,,
0.07267,,
0.09752,,
0.07998,,
0.08202,,
0.10561,,
0.33788,,
0.13434,,
0.10212,,
0.10721,,
0.09926,,
0.08843,,
0.10452,,
0.10197,,
0.10128,,
0.09886,,
0.09705,,
0.09323,,
0.08664,,
0.12049,,
0.11678,,
0.08511,,
0.09928,,
0.10337,,
0.10029,,
0.09985,,
0.14297,,
0.1133,,
0.12529,,
0.11278,,
0.32558,,
0.41268,,
0.29197,,
0.17457,,
0.12418,,
0.12344,,
0.10689,,
0.13888,,
0.2636,,
0.14738,,
0.13357,,
0.14306,,
0.1277,,
0.10687,,
0.12073,,
0.08727,,
0.10081,,
0.12708,,
0.10806,,
0.09534,,
0.12854,,
0.19353,,
0.13928,,
0.11034,,
0.14677,,
0.12642,,
0.26747,,
0.14466,,
0.12832,,
0.24387,,
0.17235,,
0.16055,,
0.14732,,
0.14909,,
0.12679,,
0.16979,,
0.13777,,
0.13899,,
0.14344,,
0.12014,,
0.16404,,
0.14187,,
0.14589,,
0.1729,,
0.14763,,
0.11722,,
0.16695,,
0.14716,,
0.14927,,
0.17714,,
0.08985,,
0.0878,,
0.10585,,
0.09857,,
0.08324,,
0.10399,,
0.11506,,
0.08365,,
0.10624,,
0.09375,,
0.11169,,
0.16049,,
0.10778,,
0.11882,,
0.11312,,
0.11443,,
0.11148,,
0.09756,,
0.11111,,
0.1121,,
0.10533,,
0.12412,,
0.11897,,
0.09745,,
0.14641,,
0.15013,,
0.19264,,
0.09527,,
0.09528,,
0.10742,,
0.11133,,
0.10125,,
0.12028,,
0.14395,,
0.12573,,
0.1323,,
0.14747,,
0.12136,,
0.12271,,
0.10247,,
0.23342,,
0.15867,,
0.18233,,
0.08174,,
0.11324,,
0.0808,,
0.11229,,
0.09483,,
0.08436,,
0.09584,,
0.08929,,
0.27999,,
1.14921,,
0.12499,,
0.09251,,
0.10507,,
0.12463,,
0.11192,,
0.11507,,
0.09822,,
0.09059,,
0.09221,,
0.08687,,
0.10304,,
0.09237,,
0.10708,,
0.10415,,
0.11658,,
0.13693,,
0.10311,,
0.10362,,
0.11492,,
0.10779,,
0.11205,,
0.12235,,
0.10643,,
0.10877,,
0.12588,,
0.12895,,
0.12182,,
0.12178,,
0.10412,,
0.12085,,
0.12444,,
0.11753,,
0.11391,,
0.11086,,
0.11377,,
0.10501,,
0.11475,,
0.12734,,
0.12417,,
0.1009,,
0.1235,,
0.13972,,
0.09087,,
0.09931,,
0.11754,,
0.10725,,
0.09741,,
0.10235,,
0.09041,,
0.08443,,
0.09043,,
0.1119,,
0.10778,,
0.11644,,
0.09907,,
0.11282,,
0.10809,,
0.11307,,
0.11592,,
0.09339,,
0.12511,,
0.09603,,
0.09537,,
0.09145,,
0.10031,,
0.10343,,
0.09519,,
0.08333,,
0.10939,,
0.10246,,
0.09539,,
0.12352,,
0.11177,,
0.10843,,
0.09437,,
0.10595,,
0.11336,,
0.10533,,
0.10612,,
0.09661,,
0.10386,,
0.09818,,
0.08424,,
0.09306,,
0.09846,,
0.10772,,
0.11441,,
0.10566,,
0.08466,,
0.10728,,
0.10224,,
0.09919,,
0.09314,,
0.09365,,
0.10856,,
0.10982,,
0.11065,,
0.08109,,
0.12086,,
0.08682,,
0.09686,,
0.12198,,
0.14081,,
0.10293,,
0.09043,,
0.09463,,
0.09987,,
0.09496,,
0.10654,,
0.10142,,
0.10967,,
0.09593,,
0.11282,,
0.10643,,
0.08929,,
0.10481,,
0.14146,,
0.10372,,
0.11572,,
0.10473,,
0.10891,,
0.10144,,
0.08934,,
0.11346,,
0.13099,,
0.09877,,
0.11594,,
0.15164,,
0.08807,,
0.09795,,
0.10787,,
0.1145,,
0.13278,,
0.09259,,
0.10465,,
0.10331,,
0.09352,,
0.09285,,
0.12804,,
0.11889,,
0.0866,,
0.10754,,
0.11272,,
0.09982,,
0.10451,,
0.11363,,
0.11011,,
0.09862,,
0.10794,,
0.09191,,
0.11146,,
0.13497,,
0.09907,,
0.109,,
0.11134,,
0.10279,,
0.08796,,
0.12917,,
0.08363,,
0.09687,,
0.0997,,
0.08291,,
0.10604,,
0.09883,,
0.10963,,
0.11349,,
0.10557,,
0.11966,,
0.09044,,
0.09153,,
0.10059,,
0.09599,,
0.09592,,
0.10708,,
0.11867,,
0.10344,,
0.08214,,
0.09076,,
0.1039,,
0.11857,,
0.0918,,
0.09452,,
0.10504,,
0.1173,,
0.09451,,
0.10277,,
0.11653,,
0.11046,,
0.10393,,
0.11346,,
0.08373,,
0.11044,,
0.10893,,
0.08982,,
0.11245,,
0.12258,,
0.13407,,
0.1249,,
0.09667,,
0.0947,,
0.09317,,
0.09913,,
0.08333,,
0.09859,,
0.09767,,
0.09251,,
0.11072,,
0.10705,,
0.10277,,
0.10988,,
0.0949,,
0.0925,,
0.09567,,
0.09351,,
0.09668,,
0.10372,,
0.09656,,
0.09255,,
0.09857,,
0.09858,,
0.08961,,
0.09867,,
0.10065,,
0.09036,,
0.10381,,
0.11714,,
0.11207,,
0.09897,,
0.09603,,
0.09698,,
0.0922,,
0.09663,,
0.09762,,
0.09537,,
0.09567,,
0.09209,,
0.09365,,
0.09523,,
0.11061,,
0.10652,,
0.09889,,
0.09888,,
0.105,,
0.11587,,
0.12959,,
0.09009,,
0.10503,,
0.11586,,
0.10475,,
0.09607,,
0.08938,,
0.09532,,
0.09524,,
0.09188,,
0.09049,,
0.11539,,
0.08674,,
0.08896,,
0.12233,,
0.11381,,
0.10805,,
0.10561,,
0.11516,,
0.09352,,
0.10697,,
0.10368,,
0.13256,,
0.09035,,
0.09627,,
0.10687,,
0.09916,,
0.09453,,
0.09435,,
0.111,,
0.10288,,
0.12849,,
0.09864,,
0.1333,,
0.09636,,
0.09104,,
0.10726,,
0.09368,,
0.09853,,
0.10844,,
0.11171,,
0.10897,,
0.10097,,
0.0908,,
0.10054,,
0.08592,,
0.09815,,
0.12265,,
0.11671,,
0.10307,,
0.14355,,
0.11036,,
0.13123,,
0.10341,,
0.10523,,
0.09254,,
0.106,,
0.11821,,
0.09765,,
0.1088,,
0.10062,,
0.09803,,
0.09368,,
0.1111,,
0.0919,,
0.10299,,
0.08958,,
0.1074,,
0.11415,,
0.11454,,
0.12396,,
0.11583,,
0.11052,,
0.10605,,
0.10059,,
0.09523,,
0.12368,,
0.08168,,
0.09498,,
0.09728,,
0.09734,,
0.10235,,
0.10287,,
0.09717,,
0.09947,,
0.09917,,
0.10687,,
0.11726,,
0.10281,,
0.09175,,
0.10056,,
0.09866,,
0.0843,,
0.10339,,
0.09777,,
0.10165,,
0.10741,,
0.11637,,
0.09302,,
0.09529,,
0.09413,,
0.10811,,
0.11541,,
0.12373,,
0.10117,,
0.11839,,
0.09346,,
0.12855,,
0.0998,,
0.10224,,
0.10804,,
0.09457,,
0.09386,,
0.10352,,
0.10982,,
0.09134,,
0.1015,,
0.10344,,
0.12665,,
0.13506,,
0.09407,,
0.10152,,
0.09886,,
0.13912,,
0.0952,,
0.09915,,
0.1213,,
0.10417,,
0.11536,,
0.11593,,
0.10174,,
0.08641,,
0.09086,,
0.09936,,
0.11471,,
0.11514,,
0.10423,,
0.13839,,
0.09426,,
0.10675,,
0.09005,,
0.1004,,
0.09518,,
0.0945,,
0.08515,,
0.11008,,
0.11225,,
0.09931,,
0.0923,,
0.09615,,
0.09789,,
0.08958,,
0.11076,,
0.08884,,
0.1066,,
0.10315,,
0.09571,,
0.09843,,
0.10386,,
0.1162,,
0.12039,,
0.09005,,
0.10167,,
0.10984,,
0.11294,,
0.09537,,
0.09445,,
0.08968,,
0.08167,,
0.10557,,
0.09446,,
0.09249,,
0.08987,,
0.09347,,
0.10614,,
0.0985,,
0.09303,,
0.09097,,
0.10271,,
0.08762,,
0.09594,,
0.09392,,
0.09348,,
0.11279,,
0.10567,,
0.10516,,
0.08866,,
0.10295,,
0.11008,,
0.10291,,
0.10207,,
0.1571,,
0.12529,,
0.11867,,
0.11448,,
0.11326,,
0.09155,,
0.10551,,
0.09643,,
0.08861,,
0.08841,,
0.08853,,
0.09846,,
0.10651,,
0.11187,,
0.10752,,
0.11705,,
0.13173,,
0.09013,,
0.09716,,
0.09262,,
0.11253,,
0.10203,,
0.09241,,
0.14482,,
0.10516,,
0.10111,,
0.1245,,
0.24988,,
0.35605,,
0.26459,,
0.12278,,
0.13801,,
0.12048,,
0.128,,
0.16872,,
0.13656,,
0.15857,,
0.14522,,
0.12809,,
0.15776,,
0.10262,,
0.10443,,
0.11237,,
0.11604,,
0.10765,,
0.11144,,
0.10995,,
0.11192,,
0.11196,,
0.10404,,
0.10461,,
0.0956,,
0.11621,,
0.12248,,
0.10942,,
0.11281,,
0.1455,,
0.10856,,
0.09594,,
0.09198,,
0.08829,,
0.10653,,
0.11837,,
0.13439,,
0.1006,,
0.097,,
0.10866,,
0.11077,,
0.09967,,
0.10878,,
0.10508,,
0.09627,,
0.13532,,
0.08121,,
0.10708,,
0.09451,,
0.1004,,
0.12505,,
0.08923,,
0.10083,,
0.10671,,
0.1069,,
0.08315,,
0.10384,,
0.10202,,
0.10684,,
0.10509,,
0.11502,,
0.12324,,
0.12768,,
0.11166,,
0.12656,,
0.09264,,
0.12573,,
0.14003,,
0.10153,,
0.11191,,
0.10204,,
0.09184,,
0.09975,,
0.0959,,
0.09967,,
0.12308,,
0.11274,,
0.1244,,
0.12177,,
0.1124,,
0.0893,,
0.1037,,
0.12183,,
0.10301,,
0.10178,,
0.09966,,
0.11205,,
0.09636,,
0.09305,,
0.09632,,
0.10705,,
0.10753,,
0.09641,,
0.09505,,
0.09614,,
0.11029,,
0.09363,,
0.09004,,
0.09866,,
0.0887,,
0.08513,,
0.11127,,
0.10747,,
0.11062,,
0.11738,,
0.12411,,
0.09219,,
0.09589,,
0.10198,,
0.09114,,
0.10185,,
0.13916,,
1.18044,,
0.13745,,
0.10819,,
0.0932,,
0.11983,,
0.14532,,
0.10802,,
0.11024,,
0.11123,,
0.10896,,
0.1161,,
0.08406,,
0.09559,,
0.09088,,
0.08997,,
0.10462,,
0.10854,,
0.11395,,
0.10091,,
0.10694,,
0.1149,,
0.09796,,
0.10484,,
0.09268,,
0.11326,,
0.09269,,
0.09273,,
0.12992,,
0.10342,,
0.11809,,
0.10888,,
0.12155,,
0.11881,,
0.10042,,
0.10635,,
0.12392,,
0.12145,,
0.11837,,
0.1077,,
0.09992,,
0.10329,,
0.08707,,
0.0917,,
0.11981,,
0.11916,,
0.10754,,
0.10683,,
0.11252,,
0.12405,,
0.11508,,
0.09785,,
0.1014,,
0.10069,,
0.10346,,
0.10639,,
